id,age,sex,childadult,season,Protein(g),fat(g),carbohydrate(g),Calcium(g),Iron(g),Zinc(g),VitaminA(mcg),FoodWeight(g),Folate(mcg),Energy(Kcal),VitaminA(RE),VitaminC(mcg),SpeciesCount,ddscount10,ddscount21,ddscount27,VitA_NAR,VitC_NAR,simpson,entropy,dissimilarity,zsimpson,zentropy,zdds,zdissimilarity,zMAR,zddscount10,zspeciescount,zfd,Zn_NAR,Ca_NAR,Fe_NAR,Folate_NAR,Mean_NAR,meanprob,fd
1510,24,female,child,lean & wet,28.56038782,33.7977498,148.8400851,580.0324436,4.111318115,4.791272909,0,692.9502267,86.14150124,1010.198576,287.2891766,27.24533341,8.0,5,7,10,1.0,1.0,0.83695745,2.1012089,0.57574338,-0.80745494,-0.87918878,-0.16215986,0.87838244,0.18668303,0.1932247,-0.19767375,-0.66516173,0.70459896,1.0,0.088425294,0.71784586,0.75181168,0.12678984,0.32190186
1511,25,female,adult,lean & wet,59.45739628,31.09069049,293.1385038,187.7649725,10.33042246,11.02265563,0,744.332323,202.4055572,1675.94602,1148.224016,44.3800813,7.0,6,6,7,1.0,1.0,0.89159971,2.5187962,0.33126175,0.084223919,-0.009577938,-0.035789303,-0.63877434,-0.39708194,0.5141952,-0.28758526,-0.48274064,1.0,0.23470622,0.092166305,0.63251734,0.65989828,0.1028761,0.34679565
1522,24,female,child,lean & wet,18.44334066,6.613310707,190.5081068,688.5791405,6.859588053,5.37259013,0,463.3216506,26.69630572,756.9055863,152.1301762,32.19205297,6.0,3,3,5,0.76065087,1.0,0.8802039,2.2474244,0.27606237,-0.10173846,-0.57470024,0.12307655,-0.98131996,-0.44036695,-0.73517269,-0.52543414,-0.99760127,0.79008681,1.0,0.14529176,0.22246921,0.65308309,0.1167194,0.27653605
1523,30,female,adult,lean & wet,160.479076,19.8907171,762.2742425,237.1055736,42.30524563,28.38788557,0,1671.002904,104.0076799,3869.988973,232.305061,12.7878276,4.0,2,3,4,0.86038911,0.38750994,0.9162659,2.5156236,0.24099165,0.48673877,-0.016184842,-0.52231598,-1.1989551,-1.0146576,-0.5515185,-0.61737829,-1.3895116,1.0,0.29638198,0.50666356,0.32502401,0.56266141,0.034515876,0.22305465
1531,35,female,adult,lean & wet,140.4623976,54.60571778,838.3721831,561.4023276,20.54449713,20.87994048,0,1985.096151,265.6795142,4365.749404,142.4852038,70.01259552,11.0,6,6,8,0.52772295,1.0,0.94647455,3.0854032,0.35151836,0.97969812,1.1703612,0.010546571,-0.51306975,-0.11158829,0.40833145,0.28560129,0.44944271,1.0,0.7017529,0.16937011,0.83024848,0.70484906,0.08506722,0.47400451
1533,31,female,adult,lean & wet,93.43073764,58.54024896,422.255135,404.6057553,18.19185871,19.10147051,0,1389.374904,223.8899183,2583.397204,1583.4978,42.37396287,11.0,6,6,7,1.0,1.0,0.88626766,2.5989566,0.54650062,-0.002787101,0.15735322,0.071139641,0.69691342,0.034872063,0.47000653,0.32030979,0.64607382,1.0,0.50575721,0.16204154,0.69965601,0.72790915,0.107681,0.50083745
1539,27,female,adult,lean & wet,50.52949173,8.931340286,410.8651337,200.1985975,9.723568108,14.7897164,0,934.6838262,60.81594226,1920.222044,127.4723207,6.609897141,3.0,3,3,4,0.47211972,0.20029992,0.80221128,1.7208142,0.51342624,-1.3744597,-1.6713473,-0.49914804,0.49166682,-2.2756181,-0.7447204,-0.9217146,-1.5080284,1.0,0.25024825,0.072026432,0.19004981,0.36412403,0.048726466,0.20688145
1543,25,female,adult,lean & wet,125.8039619,69.24778328,683.5953019,614.9608223,24.79412121,26.32342862,0,2380.431585,453.0752289,3812.97281,650.3858385,384.5264979,16.0,8,9,12,1.0,1.0,0.92959142,2.9545708,0.32053974,0.70419091,0.89790726,0.24222594,-0.70531088,0.66782498,1.4192228,1.2240869,0.56092614,1.0,0.76870102,0.19670205,1.0,0.82756716,0.13978089,0.48921791
1550,24,female,child,lean & wet,83.31017728,40.31655957,279.1126611,235.2628042,9.442629749,13.28915686,0,964.1426215,94.17387679,1814.325945,594.2936593,183.533131,9.0,5,9,11,1.0,1.0,0.91039884,2.5903115,0.45052162,0.39099717,0.13935021,-0.001037394,0.10130548,0.18114768,0.21079057,-0.013388034,-0.12717418,1.0,0.47052562,0.25033292,0.78478229,0.75094014,0.11212817,0.39531744
1551,26,female,adult,lean & wet,86.91033123,31.3870923,547.3448152,266.5084517,14.57163864,18.42162466,0,1092.789226,144.4454051,2802.387284,581.7337346,15.13223895,10.0,6,6,7,1.0,0.45855269,0.84125203,2.3669019,0.4549768,-0.73737401,-0.32589254,-0.15935163,0.12895256,-1.0370171,0.45271531,0.13607438,0.62534767,1.0,0.33313558,0.11176522,0.45139191,0.55914092,0.081111111,0.49800909
1559,24,female,adult,lean & wet,102.7207174,35.11881854,1137.900791,762.2615981,23.09622199,22.58936077,0,2463.338252,376.2313084,3019.646076,1537.016148,243.5600668,13.0,6,7,8,1.0,1.0,0.92969865,2.9605434,0.4209041,0.70594072,0.91034502,0.24222594,-0.082489192,0.84490323,0.39666486,0.62673652,0.93331087,1.0,0.95282698,0.1798609,1.0,0.85544801,0.14759736,0.54003477
1561,30,female,adult,lean & wet,116.566835,49.40362151,515.3825054,524.5796095,13.75666757,20.22865781,0,1312.23706,132.0573295,2963.810232,514.9862016,94.26816199,14.0,5,8,9,1.0,1.0,0.84330177,2.3150663,0.57686263,-0.70392531,-0.43383822,-0.2282614,0.88532811,-0.15322654,0.15223764,0.81508076,0.63384634,1.0,0.65572453,0.12135503,0.41267917,0.69829315,0.10897052,0.49916884
1573,27,female,adult,lean & wet,128.3885058,78.0557853,322.9779982,290.4505942,12.6337364,19.4621011,0,1253.475062,121.6995688,2505.025127,1256.410236,17.89751933,7.0,4,5,6,1.0,0.5423491,0.93331051,2.7781429,0.2298442,0.76488084,0.5305025,-0.20954883,-1.2681317,-0.97686404,-0.19983518,-0.32866886,-0.54308635,1.0,0.36306325,0.12594828,0.38031116,0.56861198,0.081111118,0.33856067
1575,24,female,adult,lean & wet,125.2467007,33.00163569,622.7483973,442.5607258,17.14782952,27.44180784,0,1843.328046,103.7889253,3276.95895,22.84951426,21.03840814,7.0,4,5,6,0.084627829,0.63752753,0.86739147,2.2909472,0.5961917,-0.31081799,-0.48406547,-0.007987782,1.0052767,-1.6957997,-0.20982695,-0.36810914,-0.56148511,1.0,0.5532009,0.13279961,0.3243404,0.45541605,0.054449499,0.33604991
1577,24,female,adult,lean & wet,118.2183097,149.2283307,534.4790981,855.6640657,19.98604804,14.92623764,0,1993.271917,338.5867809,3948.184334,1323.239618,97.85188021,21.0,6,9,11,1.0,1.0,0.93447566,3.1721206,0.37372309,0.78389436,1.350947,0.25857979,-0.37527597,0.88343459,0.40138707,2.1721261,2.4292018,1.0,1.0,0.16908838,1.0,0.86151475,0.15084551,0.74416906
1579,29,female,adult,lean & wet,126.7727776,55.29497746,543.8062752,846.1241726,24.08873982,20.9697491,0,2060.773446,298.2871908,3179.862373,1477.454296,520.4085753,16.0,5,8,9,1.0,1.0,0.9537676,3.2129481,0.38285205,1.0987096,1.4359689,0.24222594,-0.31862524,0.84128267,0.11963789,1.2536879,1.5478461,1.0,1.0,0.19712029,0.93214744,0.85487795,0.13684464,0.6238963
1581,26,female,adult,lean & wet,85.11251335,16.74267991,539.0227138,318.1180538,15.27394982,21.448165,0,1394.145185,139.1717756,2638.68004,203.6841772,32.01867248,9.0,5,6,7,0.75438583,0.97026283,0.89329749,2.5119715,0.52734715,0.1119291,-0.023790203,0.29782897,0.57805449,-0.69353807,0.12647435,-0.011424456,-0.31783077,1.0,0.39764756,0.12212075,0.43491179,0.61322147,0.059095856,0.3692998
1583,24,female,adult,lean & wet,105.9299131,31.43047642,678.7244765,407.8807549,20.18646405,29.13596661,0,1877.514161,182.7655048,3408.327659,293.4915954,187.6509213,12.0,4,5,6,1.0,1.0,0.84071606,2.0848401,0.69539022,-0.74612015,-0.91327631,0.14955419,1.6208637,-0.10014468,-0.17485578,0.45451611,1.0381851,1.0,0.50985092,0.15891208,0.5711422,0.70665085,0.10189673,0.55434626
1585,24,female,adult,lean & wet,151.1704389,112.7625786,456.6776406,527.8716056,23.01214899,19.78222314,0,1641.133727,473.0511092,3496.678562,2136.981273,382.1778396,10.0,4,5,7,1.0,1.0,0.96197087,3.325763,0.21336617,1.2325745,1.670902,0.025991865,-1.3703879,0.5881812,-0.13488875,0.11177538,0.65487671,1.0,0.65983951,0.2303241,1.0,0.8150273,0.13897918,0.50203872
1587,47,female,adult,lean & wet,176.6990125,80.0442133,574.2140328,464.8657437,30.81468528,30.84597994,0,2498.954953,345.9460313,3707.638247,1356.629858,274.4752207,11.0,5,6,7,1.0,1.0,0.9005065,2.5861351,0.65513551,0.22956909,0.13065304,0.15668279,1.3710588,0.56570548,0.1027604,0.29670802,0.99512327,1.0,0.58108217,0.28784898,1.0,0.81148851,0.10532405,0.5484699
1589,35,female,adult,lean & wet,100.9809525,166.2279434,552.2946037,980.1090429,25.20666631,18.65880343,0,2542.27851,559.1084973,4109.076065,3230.171434,811.051544,11.0,6,8,10,1.0,1.0,0.97110331,3.571702,0.15126725,1.381602,2.1830614,0.25960189,-1.7557495,0.923657,0.46277565,0.25624782,1.3079286,1.0,1.0,0.20708641,1.0,0.86784774,0.16567099,0.59115636
1599,28,female,adult,lean & wet,77.75023885,17.58732242,666.6067964,335.2922614,14.61385342,21.76305257,0,1231.077535,388.5018645,3134.474943,1841.761314,181.6905141,8.0,4,4,5,1.0,1.0,0.76903474,1.703343,0.65315366,-1.9158506,-1.7077304,0.17272213,1.3587602,0.20414467,-0.23314105,-0.19767375,0.33212173,1.0,0.41911533,0.10825077,1.0,0.75456101,0.13621812,0.45799449
1601,26,female,adult,lean & wet,154.787379,74.34514875,657.7071577,672.141982,25.95389089,23.98375066,0,1887.072753,1312.669197,3917.885828,506.4250473,275.0711756,11.0,6,7,8,1.0,1.0,0.95148212,3.0956671,0.30974197,1.061414,1.1917354,0.028368061,-0.77231759,0.7694509,0.50134027,0.32368147,1.5752262,1.0,0.84017748,0.22123089,1.0,0.84356809,0.14168102,0.62763268
1605,31,female,adult,lean & wet,94.24499642,52.40931745,624.3875014,338.2808213,15.79930326,17.35504393,0,1261.086545,169.176867,3344.707121,901.7648999,23.91204873,9.0,6,6,9,1.0,0.72460753,0.80935949,2.0613024,0.6136108,-1.2578119,-0.96229261,-0.24430072,1.1133728,-0.56768823,0.42070514,-0.010548148,0.60056472,1.0,0.42285103,0.12208238,0.5286777,0.63303643,0.082225218,0.49462712
1615,25,female,adult,lean & wet,81.51478913,37.25542897,499.9260723,282.1906472,14.33048491,20.80755467,0,1261.616178,180.6728693,2654.702187,1206.319293,56.46710258,9.0,5,5,6,1.0,1.0,0.81363106,2.0229692,0.69461834,-1.1881064,-1.0421201,-0.15493868,1.6160737,-0.31746465,0.079046465,-0.010200406,0.54333937,1.0,0.35273832,0.11726286,0.56460273,0.67243397,0.10888907,0.48681796
1619,25,female,adult,lean & wet,50.29203159,13.54414288,373.311949,162.1069749,9.618568315,14.98896185,0,874.3306768,48.26863775,1807.207346,13.87831415,6.738274001,5.0,3,3,4,0.051401164,0.20419012,0.70750487,1.4317825,0.72772568,-2.919925,-2.2732458,-0.31380454,1.8215249,-2.8080113,-0.36408553,-0.60399491,-0.62662756,1.0,0.20263372,0.072730139,0.15083949,0.2802991,0.048611138,0.32716036
1621,31,female,adult,lean & wet,75.23978262,21.05974198,639.5515271,348.2167478,14.1924991,20.64219782,0,1089.938652,452.3045412,3048.697099,2326.7376,112.2371146,5.0,2,2,3,1.0,1.0,0.76243484,1.6226841,0.67433763,-2.023551,-1.8756998,-0.48061368,1.4902196,0.21794219,-0.64884531,-0.73278791,-0.2550773,1.0,0.43527094,0.10512962,1.0,0.75673342,0.13666625,0.37786335
1626,24,female,child,lean & wet,78.73814723,21.25873634,327.6436216,1218.877818,64.30156718,14.4327109,0,771.2468436,82.24400868,1815.51173,18.09221889,4.622181241,5.0,3,5,6,0.090461098,0.35555241,0.92140913,2.6381409,0.17839184,0.5706684,0.23895322,-0.49914804,-1.5874249,-0.21502295,-0.76799285,-0.5662452,-1.3867218,1.0,1.0,1.0,0.68536675,0.68856335,0.055740122,0.22343534
1627,37,female,adult,lean & wet,74.1174262,20.25845992,464.853029,360.7996948,13.690951,17.29760684,0,1140.574604,364.2885803,2335.141446,1796.940708,161.5044566,9.0,5,5,6,1.0,1.0,0.90553266,2.673629,0.39303246,0.31158844,0.31285599,0.24222594,-0.25544962,0.23872878,0.12160995,-0.010298488,0.50150859,1.0,0.45099962,0.10903791,1.0,0.76000625,0.13435636,0.48110959
1629,25,female,adult,lean & wet,49.15208671,16.80972405,302.8965172,80.01145045,5.856281562,9.548322275,0,469.695369,27.50597159,1554.789492,62.57048216,2.134221514,3.0,2,2,3,0.23174253,0.064673379,0.6506449,1.3042095,0.5781613,-3.8477936,-2.5389121,-0.86983502,0.89338714,-2.9675527,-1.103037,-0.84490508,-1.5909559,1.0,0.10001431,0.04869001,0.085956164,0.25517941,0.031945843,0.1955649
1633,31,female,adult,lean & wet,94.55428708,17.26151242,678.5730614,473.5064123,22.99082097,32.63116415,0,2113.759184,251.5503493,3224.87747,803.0006289,47.85521542,3.0,3,3,4,1.0,1.0,0.86301631,2.0635695,0.50363225,-0.38221398,-0.95757145,0.21133536,0.43088913,0.2262831,-0.81919241,-1.0138861,-1.2726035,1.0,0.591883,0.17030238,0.78609484,0.75804669,0.11144479,0.23900832
1637,26,female,adult,lean & wet,221.1227592,89.66414278,532.8251657,778.4617318,26.84768927,25.97098418,0,1864.29058,557.2805513,3823.63537,3925.551214,226.52688,8.0,5,6,7,1.0,1.0,0.900769,2.6669612,0.40656957,0.23385268,0.29897043,-0.058957238,-0.17144364,0.97509933,0.16496654,-0.1547012,0.020540241,1.0,0.97307718,0.28260654,1.0,0.8759473,0.1504093,0.41547504
1639,26,female,adult,lean & wet,139.1061218,61.64190697,664.8840133,478.1405829,14.11399202,19.31928621,0,1393.461917,355.3448271,3326.758101,479.888602,66.70564098,14.0,6,7,8,1.0,1.0,0.82558811,2.0224357,0.60786515,-0.99298549,-1.0432312,-0.01051519,1.0777175,0.39788046,0.55331874,1.0166361,2.4221928,1.0,0.59767574,0.11271183,1.0,0.78506458,0.13294198,0.74321258
1641,25,female,adult,lean & wet,67.96906448,57.17017945,358.5234115,416.2101232,10.43517561,8.342731838,0,1070.214034,109.766678,2200.11318,264.3816166,19.04642299,8.0,5,5,7,0.97919118,0.57716435,0.91401929,2.4885275,0.22353342,0.45007735,-0.072611377,0.13797022,-1.307294,-0.8699345,0.16863246,-0.17790638,-0.29050007,1.0,0.52026266,0.093048789,0.34302086,0.58544797,0.063778199,0.37302944
1645,27,female,adult,lean & wet,159.8233945,80.61105804,712.8920531,347.1138391,21.39249127,24.98410989,0,1381.01951,112.3405006,4241.72337,165.0853528,48.36600152,7.0,3,5,7,0.61142725,1.0,0.89109492,2.5761952,0.41333711,0.075986482,0.10995353,-0.35352102,-0.12944694,-0.76860201,-0.39821854,-0.33551612,-0.18137744,1.0,0.43389231,0.21203275,0.35106406,0.6014027,0.083967566,0.38792068
1646,24,female,child,lean & wet,75.10911696,29.58809338,203.3377209,170.5500537,8.239143283,9.537373363,0,699.9268112,101.8690815,1395.580663,57.82423918,10.08003022,6.0,3,7,8,0.28912121,0.77538693,0.88254112,2.2466991,0.26584738,-0.063598618,-0.57621062,-0.64742285,-1.0447102,-0.89762378,-1.1377672,-0.71152538,-1.2612563,1.0,0.3411001,0.23201261,0.84890902,0.5810883,0.058689322,0.24055679
1651,29,female,adult,lean & wet,94.80787945,36.74851123,591.5444968,262.1581559,12.99019943,20.95442964,0,1216.747947,268.7123397,3073.260745,508.0722539,20.69145882,9.0,5,5,6,1.0,0.62701392,0.81327748,2.1185489,0.66687483,-1.1938761,-0.84307891,-0.17479692,1.4439083,-0.45074338,0.081596352,-0.0097891,-0.28018939,1.0,0.32769769,0.1142584,0.83972609,0.65144932,0.082624823,0.37443647
1655,24,female,adult,lean & wet,73.80793291,13.96808136,629.0023817,241.0131058,12.11937281,18.04051231,0,1174.127263,90.42905146,2936.624536,145.9495124,293.1785489,10.0,2,3,4,0.54055375,1.0,0.81930685,1.9224362,0.66175693,-1.095486,-1.2514765,-0.64742285,1.4121487,-1.1814055,-0.5515185,0.16952598,0.018590013,1.0,0.30126637,0.094031513,0.28259078,0.53640705,0.079466745,0.41520891
1659,30,female,adult,lean & wet,106.5411726,39.04471478,316.337321,561.5643982,15.77525897,17.32110112,0,1160.95311,696.6302696,2042.325555,3905.688192,296.9008915,11.0,5,7,8,1.0,1.0,0.90283382,2.7446222,0.56789428,0.26754749,0.46069682,0.047615275,0.82967401,0.54165792,0.081073299,0.27665085,1.1827837,1.0,0.7019555,0.1442581,1.0,0.80770224,0.1380154,0.57407868
1668,24,female,child,lean & wet,19.66800891,9.03998128,118.0487023,290.2770063,8.839739325,4.216769835,0,314.5988067,25.06218342,631.5716106,166.5888049,1.81328838,4.0,4,4,5,0.83294404,0.13948372,0.80182356,1.8588508,0.44831011,-1.3807869,-1.383891,-0.36014041,0.087581709,-1.8705802,-0.31474042,-0.70557517,-1.3663337,0.62011319,0.58055401,0.18543546,0.20885153,0.42789698,0.064819075,0.22621758
1675,25,female,adult,lean & wet,152.8747795,58.53031834,721.7259299,322.4377428,24.44009844,21.52507444,0,1539.166111,105.8123032,4035.63718,263.3094959,43.56521394,11.0,5,7,8,0.97522038,1.0,0.88203537,2.4621296,0.59815186,-0.071851619,-0.12758416,-0.24430074,1.0174407,-0.43933839,0.12647435,0.35964608,1.0000633,1.0,0.40304717,0.21053936,0.33066344,0.65324503,0.093865953,0.54914403
1678,24,female,child,lean & wet,13.71223994,6.072344574,30.49190195,52.77469283,2.037864665,1.30951166,0,188.1860123,47.30844627,231.4676687,13.33984337,0.225347363,2.0,2,2,3,0.066699214,0.017334413,0.55940443,0.94908649,0.2670061,-5.3366995,-3.2784431,-0.31380454,-1.0375196,-3.7173073,-1.470716,-1.3123134,-1.8214785,0.19257525,0.10554939,0.04639098,0.39423704,0.13713105,0.008348318,0.16410701
1679,27,female,adult,lean & wet,131.9582634,28.11406154,589.8104056,205.7783261,15.57899085,25.18233601,0,1326.309558,154.1858647,3132.518122,3.954125555,19.03320045,7.0,4,4,5,0.01464491,0.57676363,0.82368463,2.0310242,0.50571841,-1.0240473,-1.0253459,-0.17479692,0.44383505,-1.9698641,-0.34971157,-0.38344702,-1.0418293,1.0,0.25722292,0.14312641,0.48183084,0.41226479,0.054444466,0.27050054
1683,40,female,adult,lean & wet,89.22362865,21.14531473,464.2796286,325.0446067,16.17694391,14.62728698,0,1307.097922,89.73964737,2394.893534,155.8113278,6.705663998,5.0,3,3,4,0.577079,0.20320193,0.86132574,2.1315463,0.58630484,-0.40980145,-0.81601232,-0.035789311,0.94392276,-1.8290604,-0.5030129,-0.65565234,-1.1320698,1.0,0.40630576,0.13958231,0.2804364,0.43443424,0.054923132,0.25818601
1685,27,female,adult,lean & wet,85.459266,18.53382903,474.1801491,246.3328154,11.61748431,18.57503968,0,1170.768742,73.43857139,2402.090923,69.97394936,63.3139957,7.0,4,5,6,0.25916278,1.0,0.91797072,2.8316846,0.34583965,0.51455873,0.64200109,0.019813742,-0.54830962,-1.5221215,-0.19428422,-0.27693394,-0.068292573,1.0,0.30791602,0.099995017,0.22949554,0.48276156,0.079169609,0.40335262
1686,24,female,child,lean & wet,63.77130263,31.0007462,369.7142089,422.6866325,11.41321093,9.587680074,0,832.1239401,80.28147594,2027.494705,437.0994451,44.2423202,7.0,4,6,8,1.0,1.0,0.93820405,2.8464327,0.25411165,0.84473604,0.67271352,0.19167772,-1.1175375,0.46268496,-0.27477339,-0.27389073,-0.3608247,1.0,0.84537327,0.2572225,0.66901231,0.795268,0.11704914,0.36343271
1687,28,female,adult,lean & wet,47.21534374,8.807598478,413.274542,131.9846733,6.806610395,12.25620931,0,587.2704133,67.57443584,1921.206094,205.3247038,21.17189249,5.0,1,1,2,0.76046187,0.64157248,0.71446502,1.468243,0.74822533,-2.8063457,-2.1973181,-1.1478503,1.9487376,-1.594065,-0.53767538,-0.59955376,0.18628937,1.0,0.16498084,0.050419338,0.21117011,0.47143412,0.040708985,0.43809372
1689,26,female,adult,lean & wet,58.0452086,10.60314185,501.5979429,186.8495383,9.100066956,14.58005259,0,1189.947187,68.62851934,2333.797444,1468.485441,27.71537473,6.0,4,4,5,1.0,0.83985984,0.81895572,1.9527124,0.61091405,-1.101216,-1.1884274,0.083360091,1.0966378,-1.0365428,-0.19326167,-0.4943229,-0.51601356,1.0,0.23356192,0.067407906,0.21446413,0.55921561,0.073705554,0.34225512
1690,24,female,child,lean & wet,17.69670346,19.9655116,21.7805581,544.5139528,0.453761628,1.815046508,0,453.7616272,22.68808136,337.5986506,243.5187399,4.537616272,1.0,1,1,1,1.0,0.34904739,0.75,1.3862944,0.0,-2.2264688,-2.3679731,-0.31380454,-2.6944544,-1.6014043,-3.0468271,-2.2471299,-1.9535053,0.2669186,1.0,0.016637927,0.18906735,0.47027853,0.042251918,0.14609019
1691,25,female,adult,lean & wet,157.1884262,53.37611556,609.1518968,564.992488,22.60843536,28.03934716,0,1653.947712,240.8958259,3543.64899,1046.89995,73.03144378,16.0,7,9,10,1.0,1.0,0.95848942,3.3410733,0.37844193,1.1757625,1.7027851,0.10321832,-0.34599271,0.35862187,0.62150431,0.98785955,1.3800111,1.0,0.70624059,0.21426001,0.75279945,0.77888334,0.11155841,0.60099298
1697,26,female,adult,lean & wet,128.0880425,51.32210838,519.754221,423.7366721,23.51050467,21.06529774,0,1582.113159,256.0550381,3038.05706,453.2728633,79.36708695,10.0,5,6,7,1.0,1.0,0.93187183,2.9122722,0.28834841,0.74140382,0.80982202,-0.31380454,-0.9050777,0.19327913,0.10944895,0.11034236,0.26370168,1.0,0.52967083,0.18725844,0.80017197,0.75285023,0.11173841,0.44865766
1703,27,female,adult,lean & wet,80.68410316,24.09193295,516.42288,324.4606958,11.73175144,17.94889786,0,1026.605618,245.0758368,2605.338758,978.6311401,67.97656255,7.0,4,5,6,1.0,1.0,0.85364342,2.3704107,0.51958644,-0.53516531,-0.31858557,-0.10529311,0.52989459,-0.069444276,-0.17485578,-0.31155071,-0.86625326,1.0,0.40557587,0.097469762,0.76586199,0.71148461,0.10721131,0.29446024
1705,24,female,adult,lean & wet,95.93113696,65.31295024,352.3787298,348.5038116,18.18346334,16.43188367,0,1057.115626,230.2246271,2377.858865,1146.643238,3.781890986,7.0,4,4,5,1.0,0.11460276,0.88571376,2.4442444,0.54669553,-0.011826007,-0.16482948,-0.10529312,0.69812292,-0.91729587,-0.17485578,-0.28758526,-0.096648194,1.0,0.43562976,0.19826135,0.71945196,0.57799095,0.0834032,0.39948311
1707,25,female,adult,lean & wet,125.1717556,78.5851968,680.9147209,341.7932898,20.41945528,23.74591411,0,2046.835619,509.3982238,3915.199159,1028.668397,112.7278444,13.0,6,6,7,1.0,1.0,0.92040592,2.8509696,0.46319407,0.55429763,0.68216139,0.31636333,0.17994574,0.28627262,0.55980927,0.63684517,0.46236512,1.0,0.42724162,0.17771025,1.0,0.767492,0.13888896,0.47576794
1709,24,female,adult,lean & wet,115.8728151,49.11243763,827.5929848,400.5592429,24.49167072,32.00582361,0,1667.614627,332.631425,4210.281642,3507.196883,42.45767692,12.0,5,6,8,1.0,1.0,0.91184062,2.8963132,0.43263975,0.41452476,0.7765879,-0.15162899,-0.009662378,0.41679087,0.10254677,0.44223189,0.98923939,1.0,0.50069904,0.22755311,1.0,0.78804201,0.12592025,0.54766697
1712,24,female,child,lean & wet,43.67019355,19.00277233,192.3621411,83.17331931,5.473282989,7.614697058,0,454.1439508,48.73440657,1115.818174,202.4341554,51.34366902,12.0,4,8,9,1.0,1.0,0.79980743,1.9099909,0.60921013,-1.4136871,-1.2773936,0.12638626,1.086064,-0.65840393,-0.31474042,0.57269031,0.62456846,1.0,0.16634664,0.14005303,0.40612006,0.61875331,0.098363124,0.49790275
1723,24,female,adult,lean & wet,125.6978933,27.54839918,622.9443304,441.0541343,18.95230513,23.04364456,0,1696.036097,336.6841844,3239.645811,1333.594962,285.1438592,9.0,5,6,7,1.0,1.0,0.94565213,3.0877602,0.29535335,0.96627736,1.1752696,0.075416796,-0.86160773,0.40700689,0.0958139,-0.008654891,1.0044556,1.0,0.55131769,0.1676915,1.0,0.78650153,0.13053097,0.54974341
1725,25,female,adult,lean & wet,97.79060366,72.01483171,354.8717324,242.7875927,16.98449012,16.51272013,0,1213.368955,111.3194201,2456.967955,235.2631437,19.11190446,8.0,5,6,7,0.87134498,0.57914859,0.8896451,2.3868403,0.48572084,0.052327562,-0.28437138,-0.2211328,0.319738,-1.1421587,0.13550822,-0.1835542,-0.73136771,1.0,0.3034845,0.15366757,0.34787318,0.54258645,0.061667308,0.31286716
1727,34,female,adult,lean & wet,109.6938413,34.09043306,495.3923396,286.390042,17.63455292,23.91201645,0,1407.300173,134.8310697,2710.348419,620.1308509,18.48626999,9.0,4,4,5,1.0,0.56019002,0.87697631,2.4551275,0.61193424,-0.15440786,-0.14216582,-0.20259845,1.1029687,-0.886985,-0.1639273,-0.010598861,0.16505612,1.0,0.35798755,0.15705569,0.42134708,0.58276337,0.083333343,0.43519616
1728,24,female,child,lean & wet,38.35606686,16.86749911,173.8357105,76.23551823,5.299319439,6.325663918,0,479.838809,41.87863745,992.9278853,293.1669334,3.141702208,8.0,4,5,7,1.0,0.2416694,0.92438006,2.6362722,0.34710655,0.61914957,0.23506166,0.090581261,-0.54044777,-1.6121742,-0.28851205,-0.16308086,-0.04412524,0.93024468,0.15247104,0.13812329,0.34898865,0.46858284,0.081166022,0.40665057
1729,32,female,adult,lean & wet,80.7207539,20.84168961,517.4503427,362.7763148,14.39425055,20.02257094,0,1283.893213,360.1517169,2576.44974,1162.670611,163.6405188,10.0,6,6,7,1.0,1.0,0.90105402,2.6154659,0.44023141,0.23850393,0.19173326,0.033714511,0.037448507,0.24729642,0.35598129,0.15046686,0.44757351,1.0,0.45347038,0.11466112,1.0,0.76135522,0.13375612,0.47374943
1731,26,female,adult,lean & wet,102.5004493,37.59002204,283.754573,239.3745224,13.45052538,15.82592477,0,1059.816831,149.3493731,1881.413264,391.1902883,97.63800332,10.0,6,8,9,1.0,1.0,0.87615114,2.4332728,0.5673182,-0.16787334,-0.18767734,-0.1469954,0.8260991,-0.47608069,0.41319254,0.13040461,0.21300839,1.0,0.29921815,0.11882504,0.4667168,0.64745998,0.10854423,0.44173989
1735,29,female,adult,lean & wet,95.41994546,26.11648948,424.4228901,462.3707906,14.95908798,16.48898494,0,1047.580112,183.6435801,2311.535924,510.0202077,188.4847813,11.0,6,7,8,1.0,1.0,0.85695016,2.2944458,0.48003748,-0.48120424,-0.47677985,-0.035789303,0.28446931,-0.045266528,0.52062261,0.37762839,1.048139,1.0,0.57796347,0.13989863,0.57388622,0.71529138,0.11001036,0.55570459
1736,30,female,adult,lean & wet,129.2901513,47.39844937,585.6609442,388.5568469,18.1055739,24.94439001,0,1688.520492,135.156189,3286.418072,1229.52204,407.7669294,7.0,6,6,7,1.0,1.0,0.86864078,2.2839968,0.53281587,-0.29043108,-0.49853939,-0.11161163,0.61199123,-0.28733888,0.63631654,-0.31634378,0.26800221,1.0,0.48569605,0.15500425,0.4223631,0.67717725,0.11111165,0.44924453
